unique_id,amount,date_time_of_pickup,longitude_of_pickup,latitude_of_pickup,longitude_of_dropoff,latitude_of_dropoff,no_of_passenger
26:00.0,5,2013-10-13 12:26:00 UTC,-73.987742,40.757877,-73.981775,40.759057,6
42:00.0,7.7,2009-10-10 19:42:00 UTC,-74.00804,40.739183,-73.990292,40.737458,1
09:00.0,5.3,2010-12-12 17:09:00 UTC,-73.981522,40.743945,-73.98857,40.73139,1
44:00.0,4.5,2012-12-27 17:44:00 UTC,-73.96961,40.760392,-73.971808,40.757262,5
30:27.0,8.5,2013-11-05 21:30:27 UTC,-73.980287,40.764885,-73.985717,40.778273,3
52:00.0,6,2014-10-30 11:52:00 UTC,-73.98152,40.780697,-73.974737,40.787975,2
22:06.0,16.1,2010-12-24 04:22:06 UTC,-73.982908,40.762825,-74.012196,40.702656,1
21:00.0,9.3,2012-02-18 20:21:00 UTC,-73.985557,40.738473,-73.995778,40.754292,1
33:00.0,10,2013-12-28 00:33:00 UTC,-73.978982,40.724107,-74.003615,40.740227,5
30:00.0,5.5,2014-01-04 19:30:00 UTC,-73.983523,40.765572,-73.98233,40.775495,5
39:53.0,7.5,2014-11-09 02:39:53 UTC,-73.967694,40.801748,-73.952888,40.820035,1
39:00.0,8.1,2011-10-24 18:39:00 UTC,-73.972184,40.757774,-73.987519,40.728747,1
07:00.0,7.7,2010-05-08 21:07:00 UTC,-73.982457,40.74272,-73.990298,40.7234,1
44:13.0,15.3,2010-11-21 14:44:13 UTC,-73.983935,40.754612,-74.003432,40.710985,3
47:00.0,5.7,2011-10-22 19:47:00 UTC,-73.980563,40.763358,-73.96338,40.775112,5
35:01.0,5.7,2012-05-01 06:35:01 UTC,-73.974208,40.778728,-73.979727,40.764516,1
57:32.0,57.33,2013-04-10 14:57:32 UTC,-73.973185,40.751323,-73.782168,40.648728,1
37:52.0,6,2015-04-20 18:37:52 UTC,-73.96044159,40.78167725,-73.96875763,40.76980972,1
22:00.0,11.3,2010-12-04 03:22:00 UTC,-73.992223,40.75399,-73.955305,40.773423,2
13:00.0,6.5,2010-01-19 13:13:00 UTC,-73.992632,40.769453,-73.988168,40.753535,1
04:27.0,6.1,2011-12-23 23:04:27 UTC,-74.00649,40.733835,-73.99501,40.749884,2
34:48.0,12,2013-12-21 23:34:48 UTC,-73.876126,40.773207,-73.876126,40.773207,4
21:28.0,5,2014-05-19 07:21:28 UTC,-73.952061,40.784079,-73.960861,40.772183,1
47:54.0,14.9,2009-08-07 23:47:54 UTC,-73.980705,40.774721,-73.982616,40.723259,2
39:36.0,7.3,2009-12-09 18:39:36 UTC,-73.994202,40.7559,-73.973008,40.749426,1
31:00.0,17.3,2012-02-04 20:31:00 UTC,-73.970513,40.757955,-73.961725,40.709752,1
13:34.0,25.5,2012-10-02 11:13:34 UTC,-74.012764,40.702292,-73.990214,40.749806,1
04:00.0,6.5,2009-07-07 20:04:00 UTC,-73.990945,40.736303,-73.991173,40.750218,2
37:00.0,3.5,2013-07-21 16:37:00 UTC,-73.987457,40.770407,-73.983925,40.773682,4
56:00.0,15.5,2014-03-11 14:56:00 UTC,-73.993477,40.69201,-73.95192,40.715242,5
49:04.0,52.1,2009-10-04 22:49:04 UTC,-73.789566,40.646912,-73.998642,40.645925,2
38:00.0,20.5,2009-10-29 21:38:00 UTC,-73.991128,40.73263,-73.972413,40.632943,1
56:15.0,4.9,2010-01-01 00:56:15 UTC,-73.993701,40.727238,-73.994933,40.720742,3
54:00.0,7.7,2012-03-16 01:54:00 UTC,-73.99541,40.721525,-73.978955,40.744522,2
06:00.0,18.1,2012-07-03 20:06:00 UTC,-74.010165,40.719922,-74.002397,40.659387,1
27:59.0,16,2013-05-16 19:27:59 UTC,-73.980996,40.764113,-74.00287,40.731171,1
12:08.0,10.5,2015-05-25 18:12:08 UTC,-73.98505402,40.74713516,-73.97854614,40.71992111,1
49:00.0,16.5,2012-06-20 08:49:00 UTC,-74.00891,40.707275,-73.980817,40.759752,1
51:00.0,6.5,2013-11-02 19:51:00 UTC,-73.964117,40.764847,-73.960542,40.775842,1
49:00.0,7.5,2014-06-02 16:49:00 UTC,-74.001022,40.731492,-73.998142,40.716837,4
37:00.0,9.7,2010-06-06 14:37:00 UTC,-74.001193,40.727543,-73.988968,40.755707,1
01:00.0,44.8,2012-10-09 12:01:00 UTC,-73.87042,40.77344,-73.987107,40.764902,2
17:00.0,7,2013-01-11 19:17:00 UTC,-73.983907,40.742585,-73.987927,40.750735,1
51:08.0,10.1,2009-05-04 18:51:08 UTC,-73.996879,40.742453,-73.970032,40.753091,1
52:09.0,7.5,2013-07-08 19:52:09 UTC,-73.981735,40.781059,-73.965383,40.800827,1
03:00.0,4.5,2014-08-01 00:03:00 UTC,-74.000917,40.738107,-74.00067,40.735775,1
59:00.0,9.7,2011-09-27 15:59:00 UTC,-73.966635,40.793348,-73.971092,40.767158,1
05:00.0,21.5,2012-09-04 20:05:00 UTC,-73.969757,40.763305,-73.955712,40.715757,1
45:00.0,21,2013-08-16 08:45:00 UTC,-73.995907,40.732817,-73.977772,40.791362,5
27:35.0,18.5,2015-01-30 06:27:35 UTC,-73.9285202,40.76335526,-73.95350647,40.78802872,2
51:27.0,17.3,2009-04-19 23:51:27 UTC,-73.978079,40.778524,-73.895673,40.856155,1
05:00.0,20.1,2010-05-20 02:05:00 UTC,-73.977482,40.752508,-73.93939,40.708437,1
10:00.0,4.5,2010-08-05 12:10:00 UTC,-73.959822,40.773377,-73.965215,40.772328,5
19:00.0,13.3,2011-01-23 19:19:00 UTC,-73.975882,40.751842,-74.007212,40.707282,2
10:00.0,4,2013-06-17 06:10:00 UTC,-73.934182,40.762662,-73.94188,40.754597,1
44:00.0,19.5,2014-03-08 15:44:00 UTC,-73.995672,40.76947,-73.982217,40.744152,1
07:03.0,7.7,2010-03-25 22:07:03 UTC,-73.977594,40.752095,-73.988781,40.763889,1
04:00.0,17.5,2014-01-07 09:04:00 UTC,-74.00595,40.748455,-73.969867,40.757697,6
14:00.0,9,2014-03-10 19:14:00 UTC,-73.973957,40.762975,-73.9917,40.74912,1
00:34.0,12,2014-05-28 13:00:34 UTC,-73.97631,40.749154,-73.977038,40.754154,1
37:00.0,8.9,2010-02-19 04:37:00 UTC,-73.974082,40.752707,-73.981653,40.77863,5
41:19.0,8.9,2010-08-14 17:41:19 UTC,-73.971062,40.755922,-73.958345,40.717302,1
13:00.0,4.5,2011-04-27 22:13:00 UTC,-73.970123,40.762492,-73.962712,40.770552,1
47:04.0,6.5,2011-10-18 20:47:04 UTC,-73.9967,40.7428,-73.9938,40.7245,1
43:55.0,7,2014-10-16 09:43:55 UTC,-74.012615,40.717036,-74.003357,40.718891,1
10:48.0,8.9,2012-04-18 18:10:48 UTC,-73.993572,40.749945,-73.980626,40.764845,2
02:00.0,4.9,2012-07-24 03:02:00 UTC,-73.989982,40.719577,-73.980958,40.728935,5
35:00.0,6.5,2013-07-21 02:35:00 UTC,-73.973185,40.752837,-73.957395,40.766122,3
24:45.0,10.5,2014-12-06 03:24:45 UTC,-73.966075,40.765021,-73.942227,40.756658,1
23:43.0,5.7,2011-07-07 21:23:43 UTC,-73.9734,40.7592,-73.9769,40.7452,1
59:00.0,6.1,2012-01-22 18:59:00 UTC,-73.970367,40.752367,-73.987045,40.739502,2
43:58.0,8.5,2013-10-03 00:43:58 UTC,-73.979984,40.761222,-73.954465,40.786899,1
00:10.0,18.5,2015-02-18 15:00:10 UTC,-73.969841,40.76306152,-73.99099731,40.75145721,1
49:45.0,5.1,2009-03-25 18:49:45 UTC,0,0,0,0,1
29:00.0,16.1,2010-10-10 10:29:00 UTC,-73.989497,40.774517,-73.987222,40.734125,1
51:00.0,6,2013-07-08 23:51:00 UTC,-73.97708,40.752232,-73.99102,40.750572,5
48:57.0,6.5,2014-04-24 11:48:57 UTC,-73.977765,40.764758,-73.977455,40.758019,1
23:00.0,8.1,2009-04-04 23:23:00 UTC,-73.992778,40.722762,-74.00645,40.739227,1
53:04.0,7.7,2010-05-22 12:53:04 UTC,-73.976072,40.74816,-73.993919,40.740357,1
05:00.0,33.7,2011-12-08 23:05:00 UTC,-73.87252,40.774182,-73.978052,40.741922,1
37:00.0,2.5,2012-10-31 14:37:00 UTC,-73.92923,40.744627,0,0,5
31:29.0,9.5,2013-08-09 20:31:29 UTC,-74.003242,40.731817,-73.984014,40.729203,2
23:24.0,9,2013-08-26 21:23:24 UTC,-73.995455,40.739377,-73.970358,40.756593,3
00:00.0,4.5,2009-10-24 18:00:00 UTC,-73.973722,40.754682,-73.973267,40.747078,5
24:06.0,6.9,2011-03-06 22:24:06 UTC,-73.99125,40.760285,-73.985316,40.739901,1
27:11.0,8.1,2009-04-21 11:27:11 UTC,-73.995079,40.760127,-73.972062,40.763068,1
24:00.0,9.7,2010-09-23 19:24:00 UTC,-73.980087,40.745613,-73.980853,40.76074,1
54:03.0,6.1,2011-09-14 05:54:03 UTC,-73.989293,40.755811,-73.985176,40.745214,1
48:05.0,6.1,2011-09-27 22:48:05 UTC,-74.002789,40.730886,-73.986275,40.734596,1
42:48.0,6.5,2011-11-20 08:42:48 UTC,-73.963338,40.771814,-73.949734,40.780914,1
46:58.0,9,2013-10-29 19:46:58 UTC,-73.98669,40.739618,-73.99348,40.720298,1
59:36.0,7.5,2014-12-19 22:59:36 UTC,-73.990679,40.761049,-74.005036,40.741508,1
07:00.0,27.7,2011-12-15 13:07:00 UTC,-73.985782,40.727887,-73.935982,40.854,1
37:14.0,11,2015-02-08 15:37:14 UTC,-74.00240326,40.73418045,-73.9886322,40.72146988,1
25:00.0,16.1,2009-12-12 09:25:00 UTC,-73.92382,40.743895,-73.979465,40.734903,1
31:00.0,4.5,2010-01-30 12:31:00 UTC,-73.969812,40.763047,-73.961332,40.768912,2
11:00.0,56.5,2014-08-01 00:11:00 UTC,-73.781902,40.644752,-73.961532,40.636467,1
38:50.0,4.1,2010-12-28 06:38:50 UTC,-74.003084,40.708359,-74.012028,40.704449,1
07:00.0,6.9,2012-06-20 00:07:00 UTC,-73.917868,40.74656,-73.948275,40.744862,1
52:00.0,7,2014-09-02 18:52:00 UTC,-73.961667,40.770437,-73.980167,40.767367,6
07:34.0,5.3,2012-03-17 19:07:34 UTC,-73.983578,40.726014,-73.983578,40.726014,1
52:00.0,5.3,2012-07-16 15:52:00 UTC,-73.981325,40.78397,-73.981282,40.771775,1
28:00.0,6,2012-11-13 12:28:00 UTC,-73.984465,40.769645,-73.991972,40.75929,1
05:35.0,11,2013-02-14 22:05:35 UTC,-73.940993,40.788461,-73.923185,40.82573,1
54:16.0,6,2013-04-27 16:54:16 UTC,-73.998943,40.719467,-74.001047,40.731562,2
49:58.0,14.5,2014-10-07 18:49:58 UTC,-73.967712,40.802815,-73.99382,40.762278,2
39:01.0,10.5,2015-01-03 18:39:01 UTC,-73.98171997,40.75534058,-73.95639038,40.76736832,4
29:00.0,6.1,2011-01-07 08:29:00 UTC,-73.980803,40.742048,-73.973362,40.758393,2
41:00.0,17.5,2013-09-30 21:41:00 UTC,-73.989102,40.742557,-73.978382,40.68834,5
17:00.0,9.5,2014-05-31 16:17:00 UTC,-73.984,40.74939,-73.99726,40.72985,1
48:00.0,7.5,2014-07-01 09:48:00 UTC,-73.989653,40.756367,-73.975585,40.76097,1
36:42.0,8.5,2015-04-26 01:36:42 UTC,-73.99304962,40.72013474,-74.00648499,40.73341751,1
05:35.0,4.5,2011-11-10 16:05:35 UTC,-73.984938,40.742177,-73.983779,40.748897,1
14:30.0,7.5,2013-06-30 01:14:30 UTC,-74.009853,40.732514,-74.00408,40.751774,4
31:49.0,8.6,2009-01-01 01:31:49 UTC,-73.994192,40.720077,-73.993356,40.742642,1
21:00.0,6.5,2009-03-10 09:21:00 UTC,-73.958167,40.772862,-73.976418,40.777365,5
11:46.0,6.9,2010-09-16 22:11:46 UTC,-73.990188,40.753647,-73.98541,40.747745,2
05:22.0,16.5,2014-07-02 22:05:22 UTC,-74.005139,40.73023,-73.978681,40.789332,1
33:00.0,6.9,2009-12-13 16:33:00 UTC,-73.9396,40.81575,-73.943742,40.82299,1
09:00.0,3.3,2010-03-10 14:09:00 UTC,-73.963827,40.765338,-73.959523,40.771133,5
14:42.0,6.5,2011-02-27 20:14:42 UTC,-73.98871,40.736768,-74.0054,40.738443,1
17:08.0,4.9,2011-12-14 19:17:08 UTC,-74.003217,40.739067,-74.003183,40.749202,2
25:42.0,11.3,2012-07-15 21:25:42 UTC,-73.946902,40.772385,-73.985747,40.7414,1
12:04.0,6,2013-01-01 03:12:04 UTC,-73.967806,40.755961,-73.95504,40.771687,1
44:29.0,5,2013-09-06 19:44:29 UTC,-73.977726,40.742327,-73.986435,40.73569,1
31:00.0,52,2013-01-30 12:31:00 UTC,-73.776765,40.64543,-73.97997,40.764357,1
28:00.0,10.5,2013-08-28 23:28:00 UTC,-73.988075,40.759597,-73.980002,40.789785,1
49:00.0,9.5,2013-03-01 08:49:00 UTC,-73.975633,40.765248,-73.989648,40.745617,2
01:00.0,6,2014-09-18 11:01:00 UTC,-73.99548,40.744337,-73.993687,40.751905,5
15:00.0,4.1,2009-06-24 21:15:00 UTC,-73.973877,40.751827,-73.968437,40.758728,5
44:50.0,6.1,2009-08-13 20:44:50 UTC,-73.981317,40.753325,-73.983478,40.762252,1
12:00.0,4.5,2012-08-30 19:12:00 UTC,0,0,0,0,3
56:37.0,8,2013-04-29 05:56:37 UTC,-73.960337,40.766119,-73.974738,40.741934,1
21:00.0,3.5,2013-04-30 23:21:00 UTC,-73.964902,40.755649,-73.960996,40.760727,1
20:57.0,13,2014-09-17 14:20:57 UTC,-73.994806,40.731732,-73.990459,40.748403,1
17:21.0,4.5,2012-01-18 07:17:21 UTC,-73.99074,40.686229,-73.991155,40.692592,1
26:00.0,15,2013-11-23 19:26:00 UTC,-73.971607,40.759167,-74.004372,40.707277,1
49:55.0,18,2015-06-20 13:49:55 UTC,-73.99940491,40.74415207,-73.96823883,40.7679863,1
44:00.0,4.9,2011-04-08 20:44:00 UTC,-73.999608,40.719553,-73.994398,40.722102,1
33:00.0,5.7,2011-05-28 07:33:00 UTC,-74.001482,40.747138,-73.98504,40.762278,1
36:00.0,12.5,2013-03-22 17:36:00 UTC,-73.986892,40.742602,-73.990227,40.766765,1
37:23.0,5.5,2013-03-30 17:37:23 UTC,-74.008068,40.714955,-74.005227,40.71998,1
03:41.0,8.9,2010-01-23 21:03:41 UTC,-73.956785,40.744557,-73.915901,40.747459,1
22:13.0,6.1,2011-06-13 15:22:13 UTC,-74.001506,40.741297,-73.994962,40.755426,1
58:00.0,8.5,2014-03-03 14:58:00 UTC,-73.974388,40.783212,-73.983472,40.761652,1
54:04.0,7.3,2009-03-20 14:54:04 UTC,-73.965366,40.754998,-73.947467,40.779522,1
36:32.0,8,2013-10-07 08:36:32 UTC,-73.978345,40.74162,-73.988883,40.720275,1
18:00.0,24,2013-12-31 22:18:00 UTC,-73.871347,40.773997,-73.774422,40.723192,6
24:42.0,8.5,2015-05-07 19:24:42 UTC,-73.98963928,40.75849152,-73.97083282,40.76441956,1
56:00.0,6.5,2012-04-07 22:56:00 UTC,-73.983357,40.741325,-74.002255,40.738735,2
14:00.0,10.5,2012-12-04 08:14:00 UTC,-73.956295,40.767577,-73.97775,40.757662,1
17:28.0,2.9,2010-01-03 21:17:28 UTC,-73.967964,40.802643,-73.968194,40.800465,1
06:08.0,9.7,2012-07-02 09:06:08 UTC,-73.984277,40.764986,-73.95087,40.770808,2
38:00.0,14.5,2012-12-15 21:38:00 UTC,-73.954147,40.774582,-73.978862,40.762412,1
25:00.0,12.9,2009-04-17 08:25:00 UTC,-73.956078,40.772893,-73.987197,40.742657,1
12:54.0,18.1,2011-07-31 20:12:54 UTC,-73.987243,40.745021,-73.955122,40.735775,1
17:02.0,6.5,2011-12-12 10:17:02 UTC,-73.981247,40.771008,-73.982045,40.759782,1
59:00.0,10,2013-09-09 03:59:00 UTC,-73.953272,40.706787,-73.955138,40.694392,1
13:00.0,23,2014-10-06 14:13:00 UTC,-74.01439,40.70383,-73.97819,40.76459,1
28:12.0,12.1,2009-08-05 20:28:12 UTC,-73.985486,40.747109,-73.946465,40.775579,1
55:00.0,8.1,2010-09-18 01:55:00 UTC,-73.983292,40.7618,-73.982315,40.769067,1
16:00.0,8.1,2011-07-05 17:16:00 UTC,0,0,0,0,1
54:45.0,4.5,2012-08-22 19:54:45 UTC,-73.9958,40.7308,-73.992844,40.724167,1
55:59.0,12,2014-12-04 07:55:59 UTC,-73.983604,40.76586,-73.976575,40.753089,1
12:58.0,6.5,2009-01-07 15:12:58 UTC,-73.990645,40.742345,-74.002889,40.733635,1
43:51.0,8.1,2011-09-13 10:43:51 UTC,-73.98543,40.743942,-74.005443,40.72684,1
10:00.0,9.5,2012-11-15 21:10:00 UTC,-73.992578,40.753203,-73.996253,40.732957,3
12:41.0,6,2013-07-25 23:12:41 UTC,-73.975696,40.75641,-73.965985,40.753826,1
41:25.0,8.5,2012-01-11 09:41:25 UTC,-73.970284,40.758459,-73.982305,40.748602,1
11:39.0,6.5,2013-01-19 20:11:39 UTC,-73.964167,40.77645,-73.980091,40.765713,1
03:23.0,5.5,2014-05-03 07:03:23 UTC,-73.982021,40.776131,-73.985487,40.762797,1
02:07.0,17.5,2014-06-10 10:02:07 UTC,-73.950777,40.779247,-73.978437,40.755935,1
18:06.0,8,2014-10-02 20:18:06 UTC,-73.986515,40.758014,-73.988687,40.745371,1
29:19.0,10.5,2015-05-19 09:29:19 UTC,-73.99069977,40.73487473,-73.99050903,40.74608231,1
17:01.0,10.9,2009-09-08 16:17:01 UTC,-73.962054,40.77932,-73.966578,40.759958,1
09:09.0,10,2013-06-22 21:09:09 UTC,-73.994935,40.745258,-73.984739,40.728869,2
41:04.0,7.5,2014-01-22 18:41:04 UTC,-73.97933,40.786888,-73.96553,40.790741,1
12:00.0,7.5,2013-04-10 13:12:00 UTC,-73.968393,40.754905,-73.984823,40.748375,1
23:24.0,32.83,2014-11-26 13:23:24 UTC,-73.872815,40.774149,-73.963763,40.766092,1
28:24.0,17,2015-06-05 06:28:24 UTC,-73.97182465,40.78214645,-73.94095612,40.83937836,3
20:00.0,6.1,2010-12-14 07:20:00 UTC,-73.9949,40.734165,-73.994552,40.750272,1
47:00.0,28.1,2012-04-06 19:47:00 UTC,-73.973968,40.784112,-74.001425,40.729272,1
45:42.0,21,2013-01-26 02:45:42 UTC,-73.983374,40.72287,-73.97263,40.79626,2
33:00.0,8.5,2012-04-21 19:33:00 UTC,-73.97696,40.78814,-73.98866,40.76348,2
39:00.0,26.5,2012-10-31 12:39:00 UTC,-73.982093,40.691477,-73.987777,40.756842,5
43:43.0,6.9,2009-03-28 18:43:43 UTC,-73.976686,40.750698,-73.992352,40.743271,1
28:00.0,6.1,2010-09-12 18:28:00 UTC,-73.988468,40.754703,-73.985342,40.761978,1
49:00.0,7.7,2011-10-14 19:49:00 UTC,-73.94753,40.805142,-73.948907,40.785027,1
39:59.0,7,2014-08-13 11:39:59 UTC,-73.994759,40.740002,-73.984682,40.750038,1
40:11.0,57.33,2015-01-26 05:40:11 UTC,-73.98495483,40.76910019,-73.79016876,40.64683533,1
09:00.0,7.3,2009-08-31 23:09:00 UTC,-73.991677,40.749905,-73.971788,40.754782,1
44:15.0,10.9,2011-12-02 18:44:15 UTC,-73.967109,40.756902,-74.003049,40.733419,1
53:31.0,18.5,2014-12-11 14:53:31 UTC,-74.014526,40.71128,-73.992114,40.754253,1
19:37.0,57.33,2015-02-12 23:19:37 UTC,-73.78205872,40.64465332,-73.9957962,40.74246216,1
19:29.0,9.3,2009-04-17 23:19:29 UTC,-73.97317,40.782638,-73.965343,40.808597,1
44:47.0,8.1,2011-04-09 23:44:47 UTC,-73.989153,40.739925,-73.970327,40.753704,1
33:00.0,12.1,2011-07-27 11:33:00 UTC,-73.977897,40.786717,-73.992655,40.75383,1
28:45.0,11.7,2012-08-03 02:28:45 UTC,-73.924831,40.706906,-73.983744,40.723058,1
44:32.0,7.5,2013-04-18 11:44:32 UTC,-73.98972,40.752459,-73.988762,40.758534,1
38:28.0,27,2013-12-21 09:38:28 UTC,-73.946003,40.777432,-74.00492,40.737388,1
26:00.0,16.5,2011-04-04 09:26:00 UTC,-73.990988,40.75517,-73.963335,40.810708,5
50:02.0,6.5,2011-07-03 18:50:02 UTC,-73.9584,40.7816,-73.9807,40.7748,1
11:48.0,12,2012-12-26 11:11:48 UTC,-73.977432,40.758078,-74.003599,40.742696,1
03:17.0,13,2014-04-17 11:03:17 UTC,-74.005826,40.740556,-73.978233,40.751274,1
13:00.0,6.5,2009-08-26 07:13:00 UTC,-73.97421,40.747345,-73.98014,40.758492,1
05:00.0,10.5,2011-03-26 20:05:00 UTC,-73.986247,40.730368,-73.962868,40.710138,1
03:00.0,5.5,2013-10-22 11:03:00 UTC,-73.943288,40.777,-73.952475,40.768727,1
48:21.0,25.83,2015-01-26 06:48:21 UTC,-73.92694092,40.76493835,-74.00267029,40.73971939,1
16:10.0,6.9,2009-12-28 13:16:10 UTC,-73.976474,40.755232,-73.961894,40.775411,1
27:26.0,7.3,2010-01-07 19:27:26 UTC,-73.984934,40.761804,-73.9637,40.774299,1
43:15.0,6.1,2010-03-06 07:43:15 UTC,-73.983044,40.731608,-74.005022,40.740784,1
10:13.0,4.9,2011-01-11 08:10:13 UTC,-73.982615,40.739462,-73.984936,40.749458,1
01:41.0,5.7,2011-06-15 23:01:41 UTC,-73.982321,40.740182,-73.996792,40.741461,1
25:00.0,5,2014-05-24 18:25:00 UTC,-73.993995,40.74118,-73.98781,40.749897,6
12:35.0,11.7,2009-06-13 23:12:35 UTC,-73.923567,40.743898,-73.95338,40.77581,1
16:00.0,11.3,2009-12-01 23:16:00 UTC,-74.010017,40.7194,-73.982123,40.731723,1
02:14.0,6.5,2010-05-31 00:02:14 UTC,-73.953155,40.817783,-73.938548,40.81264,1
21:17.0,8.5,2010-09-04 04:21:17 UTC,-73.885237,40.773005,-73.952348,40.772748,2
23:00.0,5.3,2011-08-26 20:23:00 UTC,-73.992005,40.750048,-73.982003,40.747295,1
37:55.0,11,2014-01-28 21:37:55 UTC,-73.953729,40.778856,-73.984367,40.765631,1
40:00.0,8.5,2014-02-21 11:40:00 UTC,-73.981818,40.773225,-73.981337,40.758975,1
41:12.0,11.3,2011-11-18 18:41:12 UTC,-73.9772,40.7516,-73.9561,40.7721,2
35:00.0,16.9,2009-04-07 23:35:00 UTC,-73.986127,40.717632,-73.986127,40.717632,5
16:00.0,5.3,2010-03-30 05:16:00 UTC,-73.968598,40.762503,-73.981578,40.76457,3
19:00.0,7.3,2011-02-20 06:19:00 UTC,-73.987087,40.765642,-73.980898,40.744905,1
20:02.0,8.1,2011-04-19 07:20:02 UTC,-74.005072,40.737551,-73.977692,40.750167,1
10:53.0,5.3,2011-05-02 05:10:53 UTC,-73.995361,40.725137,-73.983036,40.731512,1
42:58.0,5.7,2011-07-02 20:42:58 UTC,-74.002415,40.726584,-74.005736,40.740199,1
00:37.0,7,2013-01-20 00:00:37 UTC,-74.000421,40.728846,-74.006432,40.739182,4
31:19.0,7.7,2009-12-01 20:31:19 UTC,-73.980401,40.765948,-73.951417,40.781066,1
06:00.0,5.7,2011-08-31 03:06:00 UTC,-74.001888,40.739537,-73.98349,40.738425,3
16:06.0,7.5,2013-10-30 17:16:06 UTC,-73.995494,40.742479,-73.987754,40.74991,1
12:27.0,5.3,2012-01-28 21:12:27 UTC,-73.940986,40.712001,-73.949042,40.724289,1
59:03.0,34.3,2012-10-22 06:59:03 UTC,-73.976932,40.751872,-73.872643,40.77433,2
18:07.0,8.5,2012-08-14 08:18:07 UTC,-73.977519,40.734009,-73.972535,40.757463,1
16:28.0,11.5,2013-04-17 18:16:28 UTC,-73.967268,40.763048,-73.95436,40.789752,1
32:00.0,4.5,2009-03-13 17:32:00 UTC,-73.96913,40.754077,-73.982062,40.747282,1
51:00.0,7.3,2010-02-24 18:51:00 UTC,-73.949003,40.77658,-73.971763,40.786398,2
40:47.0,8.1,2011-12-21 16:40:47 UTC,-73.988761,40.693614,-74.003415,40.706198,1
27:46.0,5.3,2012-08-02 17:27:46 UTC,-73.959132,40.761279,-73.963326,40.770818,3
38:37.0,15,2013-08-24 05:38:37 UTC,-73.944383,40.794863,-73.951442,40.825881,1
11:24.0,10.5,2015-02-13 22:11:24 UTC,-73.97492981,40.7531662,-73.98098755,40.73388672,5
49:00.0,6.1,2009-10-21 13:49:00 UTC,-73.97535,40.754292,-73.965023,40.752378,1
53:07.0,9.3,2010-02-26 22:53:07 UTC,-74.00233,40.72418,-73.978863,40.740849,1
07:00.0,11.5,2012-10-21 07:07:00 UTC,-73.972347,40.793632,-73.942442,40.816972,1
31:00.0,6.5,2013-09-25 17:31:00 UTC,-73.971067,40.758252,-73.989412,40.741407,1
22:37.0,15,2014-06-18 18:22:37 UTC,-73.963926,40.808233,-73.987578,40.762832,3
39:00.0,16.5,2013-02-12 15:39:00 UTC,-74.015708,40.711657,-73.980577,40.760502,1
12:29.0,4.5,2014-01-14 19:12:29 UTC,-73.958962,40.780863,-73.948903,40.77752,1
36:24.0,11,2014-07-18 00:36:24 UTC,-73.993798,40.718248,-73.991727,40.749172,2
58:00.0,4.1,2010-05-04 06:58:00 UTC,-73.917378,40.771293,-73.924072,40.77656,5
33:12.0,4.9,2010-10-08 02:33:12 UTC,-73.958769,40.7752,-73.955142,40.784349,1
24:52.0,24.5,2013-06-29 00:24:52 UTC,-73.981944,40.777956,-73.921255,40.834157,1
19:02.0,3.5,2014-01-02 07:19:02 UTC,-73.978711,40.744779,-73.974374,40.75171,1
15:00.0,7.3,2010-06-18 08:15:00 UTC,-73.960983,40.760803,-73.983035,40.763238,5
34:00.0,7.7,2010-10-27 14:34:00 UTC,-73.970102,40.76558,-73.953322,40.778605,1
30:12.0,5.3,2011-07-20 11:30:12 UTC,-73.983917,40.762298,-73.984738,40.774404,1
37:00.0,30.5,2012-05-26 06:37:00 UTC,0,0,0,0,1
46:06.0,13,2014-05-04 13:46:06 UTC,-73.987581,40.750553,-73.972313,40.75694,1
26:00.0,3.7,2009-06-02 17:26:00 UTC,-73.975332,40.749702,-73.972178,40.755247,1
24:47.0,10.9,2009-10-12 01:24:47 UTC,-73.988246,40.731936,-73.956547,40.717123,1
45:00.0,8.9,2009-12-27 18:45:00 UTC,-73.983895,40.755593,-73.991583,40.738887,3
02:00.0,7.3,2010-11-10 22:02:00 UTC,-73.94977,40.772,-73.954503,40.789063,3
14:25.0,6.1,2011-12-29 17:14:25 UTC,-73.9807,40.7507,-73.9818,40.7423,2
41:00.0,6.1,2012-06-10 18:41:00 UTC,-73.955453,40.782882,-73.964062,40.792242,5
48:00.0,8.1,2010-09-19 17:48:00 UTC,-74.005663,40.75087,-73.995092,40.749952,5
25:00.0,13.3,2011-09-07 20:25:00 UTC,-74.01259,40.71511,-73.953772,40.71273,1
50:00.0,15.5,2014-08-23 07:50:00 UTC,-73.992515,40.714165,-73.995692,40.759422,1
36:57.0,8.5,2014-09-28 00:36:57 UTC,-73.990163,40.737052,-73.994338,40.754911,1
46:00.0,3.7,2010-07-22 03:46:00 UTC,-73.990078,40.714868,-73.993512,40.719148,1
08:49.0,11.5,2015-03-28 15:08:49 UTC,-73.9957428,40.76935577,-73.99399567,40.74255753,1
14:00.0,5.7,2009-12-30 21:14:00 UTC,-73.971458,40.763643,-73.956615,40.76686,5
05:00.0,15.5,2013-09-27 20:05:00 UTC,-74.004182,40.707677,-73.986142,40.743702,1
14:00.0,4.5,2009-05-30 11:14:00 UTC,-74.001408,40.730892,-74.005573,40.72596,1
01:55.0,8.5,2015-04-04 20:01:55 UTC,-73.98394012,40.75982285,-73.9892807,40.74200439,3
